codigo_provincia,provincia_residencia,fecha,positividad
091,Cautín,2020-06-20,0.05718900431207257
091,Cautín,2020-06-21,0.058908581031649296
091,Cautín,2020-06-22,0.05763262721124058
091,Cautín,2020-06-23,0.05524968073281671
091,Cautín,2020-06-24,0.05541618089931688
091,Cautín,2020-06-25,0.05421629382986459
091,Cautín,2020-06-26,0.05498813541321325
091,Cautín,2020-06-27,0.05587522646423872
091,Cautín,2020-06-28,0.059113005821421045
091,Cautín,2020-06-29,0.06133487072618783
091,Cautín,2020-06-30,0.06530699948099779
091,Cautín,2020-07-01,0.070611772227631
091,Cautín,2020-07-02,0.066920336520643
091,Cautín,2020-07-03,0.062396201285153455
091,Cautín,2020-07-04,0.0583008126095867
091,Cautín,2020-07-05,0.05282453101390213
091,Cautín,2020-07-06,0.050044450050140736
091,Cautín,2020-07-07,0.04865836738630309
091,Cautín,2020-07-08,0.0463864712088462
091,Cautín,2020-07-09,0.045075791653253185
091,Cautín,2020-07-10,0.042656027833793644
091,Cautín,2020-07-11,0.03919262750334399
091,Cautín,2020-07-12,0.042902592751770774
091,Cautín,2020-07-13,0.04184549456074866
091,Cautín,2020-07-14,0.03421926252506781
091,Cautín,2020-07-15,0.0335965170788939
091,Cautín,2020-07-16,0.03583415493443335
133,Chacabuco,2020-03-04,NA
133,Chacabuco,2020-03-10,NA
133,Chacabuco,2020-03-12,NA
133,Chacabuco,2020-03-13,NA
133,Chacabuco,2020-03-14,NA
133,Chacabuco,2020-03-15,NA
133,Chacabuco,2020-03-16,0.11670995670995672
133,Chacabuco,2020-03-17,0.13550694919115971
133,Chacabuco,2020-03-18,0.104214432184357
133,Chacabuco,2020-03-19,0.1205409627966019
133,Chacabuco,2020-03-20,0.11170979396543308
133,Chacabuco,2020-03-21,0.10930479156043067
133,Chacabuco,2020-03-22,0.11829580055143965
133,Chacabuco,2020-03-23,0.12115294340858251
133,Chacabuco,2020-03-24,0.1153429639143925
133,Chacabuco,2020-03-25,0.11719825148396579
133,Chacabuco,2020-03-26,0.10636622636622638
133,Chacabuco,2020-03-27,0.10827098827098827
133,Chacabuco,2020-03-28,0.17287694761378974
133,Chacabuco,2020-03-29,0.1879359626728048
133,Chacabuco,2020-03-30,0.17914044446552188
133,Chacabuco,2020-03-31,0.19789946322454063
133,Chacabuco,2020-04-01,0.19311050218557962
133,Chacabuco,2020-04-02,0.20014732501187613
133,Chacabuco,2020-04-03,0.19280930783779335
133,Chacabuco,2020-04-04,0.1371018573935008
133,Chacabuco,2020-04-05,0.11792196321360662
133,Chacabuco,2020-04-06,0.11862224332565144
133,Chacabuco,2020-04-07,0.10983539525308908
133,Chacabuco,2020-04-08,0.11995067554242
133,Chacabuco,2020-04-09,0.13292955130325065
133,Chacabuco,2020-04-10,0.13220896041872535
133,Chacabuco,2020-04-11,0.12225225046201538
133,Chacabuco,2020-04-12,0.10439510760487251
133,Chacabuco,2020-04-13,0.10251540835675221
133,Chacabuco,2020-04-14,0.0938419389689971
133,Chacabuco,2020-04-15,0.07842005490608128
133,Chacabuco,2020-04-16,0.08674443729061403
133,Chacabuco,2020-04-17,0.1131703922879976
133,Chacabuco,2020-04-18,0.1131703922879976
133,Chacabuco,2020-04-19,0.16078943990704525
133,Chacabuco,2020-04-20,0.16961358359960998
133,Chacabuco,2020-04-21,0.1787820270964117
133,Chacabuco,2020-04-22,0.1885529165842823
133,Chacabuco,2020-04-23,0.17132962579918004
133,Chacabuco,2020-04-24,0.1629001670591623
133,Chacabuco,2020-04-25,0.1671126212716165
133,Chacabuco,2020-04-26,0.1393348434938387
133,Chacabuco,2020-04-27,0.13579175959361195
133,Chacabuco,2020-04-28,0.13256516186166484
133,Chacabuco,2020-04-29,0.14411978371040432
133,Chacabuco,2020-04-30,0.15045445398048854
133,Chacabuco,2020-05-01,0.15028047134395564
133,Chacabuco,2020-05-02,0.15980002156118028
133,Chacabuco,2020-05-03,0.18049929226045097
133,Chacabuco,2020-05-04,0.2081436833502202
133,Chacabuco,2020-05-05,0.23900739314092118
133,Chacabuco,2020-05-06,0.24796825904067912
133,Chacabuco,2020-05-07,0.25459463157906775
133,Chacabuco,2020-05-08,0.2724217624314087
133,Chacabuco,2020-05-09,0.29885538947170914
133,Chacabuco,2020-05-10,0.3051658473950703
133,Chacabuco,2020-05-11,0.31124322903806284
133,Chacabuco,2020-05-12,0.31871943050664653
133,Chacabuco,2020-05-13,0.3269633412543897
133,Chacabuco,2020-05-14,0.3626201132769831
133,Chacabuco,2020-05-15,0.37131344976650854
133,Chacabuco,2020-05-16,0.3788825397154612
133,Chacabuco,2020-05-17,0.40346011268013093
133,Chacabuco,2020-05-18,0.4382342422452962
133,Chacabuco,2020-05-19,0.45719290333962387
133,Chacabuco,2020-05-20,0.4909335048433832
133,Chacabuco,2020-05-21,0.5162787684107826
133,Chacabuco,2020-05-22,0.5372793990603516
133,Chacabuco,2020-05-23,0.5540536062128483
133,Chacabuco,2020-05-24,0.5625570075733924
133,Chacabuco,2020-05-25,0.5607655648370679
133,Chacabuco,2020-05-26,0.5611615103549645
133,Chacabuco,2020-05-27,0.5383801250735794
133,Chacabuco,2020-05-28,0.5204130117201232
133,Chacabuco,2020-05-29,0.5182643653799714
133,Chacabuco,2020-05-30,0.5201647032178093
133,Chacabuco,2020-05-31,0.5050678952638584
133,Chacabuco,2020-06-01,0.4939682863381626
133,Chacabuco,2020-06-02,0.48981670021936335
133,Chacabuco,2020-06-03,0.4870932633187112
133,Chacabuco,2020-06-04,0.4878850173709638
133,Chacabuco,2020-06-05,0.4884364908452859
133,Chacabuco,2020-06-06,0.4860964885052836
133,Chacabuco,2020-06-07,0.4804947731474707
133,Chacabuco,2020-06-08,0.4891498036792211
133,Chacabuco,2020-06-09,0.4779739610430297
133,Chacabuco,2020-06-10,0.49020540818161906
133,Chacabuco,2020-06-11,0.481677006661004
133,Chacabuco,2020-06-12,0.4692645031011916
133,Chacabuco,2020-06-13,0.4543586881953767
133,Chacabuco,2020-06-14,0.4689751176526495
133,Chacabuco,2020-06-15,0.44664503772144803
133,Chacabuco,2020-06-16,0.44156430321113255
133,Chacabuco,2020-06-17,0.4374897695093334
133,Chacabuco,2020-06-18,0.43755422118668835
133,Chacabuco,2020-06-19,0.43088990209824946
133,Chacabuco,2020-06-20,0.4252436617985437
133,Chacabuco,2020-06-21,0.4249439950279927
133,Chacabuco,2020-06-22,0.4279653496093145
133,Chacabuco,2020-06-23,0.42687400398015374
133,Chacabuco,2020-06-24,0.4241326270111152
133,Chacabuco,2020-06-25,0.4002549299050716
133,Chacabuco,2020-06-26,0.3922153504369207
133,Chacabuco,2020-06-27,0.3923763024927175
133,Chacabuco,2020-06-28,0.3664451379476915
133,Chacabuco,2020-06-29,0.3698524559542265
133,Chacabuco,2020-06-30,0.36752142645504815
133,Chacabuco,2020-07-01,0.34551887543464005
133,Chacabuco,2020-07-02,0.35335379179202053
133,Chacabuco,2020-07-03,0.3526211910594198
133,Chacabuco,2020-07-04,0.33450693991431557
133,Chacabuco,2020-07-05,0.3140987766490095
133,Chacabuco,2020-07-06,0.27633894228047945
133,Chacabuco,2020-07-07,0.2602413237246911
133,Chacabuco,2020-07-08,0.25098254407069753
133,Chacabuco,2020-07-09,0.24591146934967695
133,Chacabuco,2020-07-10,0.24390161184243725
133,Chacabuco,2020-07-11,0.23415951466400728
133,Chacabuco,2020-07-12,0.2576398745498971
133,Chacabuco,2020-07-13,0.2664171935699907
133,Chacabuco,2020-07-14,0.2715499572334649
133,Chacabuco,2020-07-15,0.2611402185925666
133,Chacabuco,2020-07-16,0.24410472341289963
032,Chañaral,2020-03-29,NA
032,Chañaral,2020-03-30,NA
032,Chañaral,2020-04-03,NA
032,Chañaral,2020-04-16,NA
032,Chañaral,2020-04-17,NA
032,Chañaral,2020-04-18,NA
032,Chañaral,2020-04-22,0
032,Chañaral,2020-04-23,0
032,Chañaral,2020-04-28,0.04761904761904762
032,Chañaral,2020-04-29,0.04761904761904762
032,Chañaral,2020-05-02,0.04761904761904762
032,Chañaral,2020-05-03,0.04761904761904762
032,Chañaral,2020-05-06,0.04761904761904762
032,Chañaral,2020-05-07,0.04761904761904762
032,Chañaral,2020-05-09,0.04761904761904762
032,Chañaral,2020-05-10,0
032,Chañaral,2020-05-11,0
032,Chañaral,2020-05-13,0
032,Chañaral,2020-05-14,0
032,Chañaral,2020-05-15,0
032,Chañaral,2020-05-18,0.07142857142857142
032,Chañaral,2020-05-19,0.10714285714285714
032,Chañaral,2020-05-20,0.1547619047619048
032,Chañaral,2020-05-21,0.1547619047619048
032,Chañaral,2020-05-22,0.17857142857142858
032,Chañaral,2020-05-23,0.22619047619047622
032,Chañaral,2020-05-24,0.22619047619047622
032,Chañaral,2020-05-25,0.16666666666666669
032,Chañaral,2020-05-26,0.13095238095238096
032,Chañaral,2020-05-27,0.08333333333333334
032,Chañaral,2020-05-28,0.08333333333333334
032,Chañaral,2020-05-29,0.06444991789819376
032,Chañaral,2020-05-30,0.01683087027914614
032,Chañaral,2020-05-31,0.01683087027914614
032,Chañaral,2020-06-01,0.0049261083743842304
032,Chañaral,2020-06-02,0.02079912424740011
032,Chañaral,2020-06-03,0.02079912424740011
032,Chañaral,2020-06-04,0.04120728751270624
032,Chañaral,2020-06-05,0.03628117913832201
032,Chañaral,2020-06-06,0.10770975056689344
032,Chañaral,2020-06-08,0.12013211081534066
032,Chañaral,2020-06-09,0.15909314977637962
032,Chañaral,2020-06-10,0.1503629910462209
032,Chañaral,2020-06-11,0.19117931757683312
032,Chañaral,2020-06-12,0.17077115431152698
032,Chañaral,2020-06-13,0.17077115431152698
032,Chañaral,2020-06-14,0.11158748084213924
032,Chañaral,2020-06-15,0.1222065952480699
032,Chañaral,2020-06-16,0.09753127057274523
032,Chañaral,2020-06-17,0.10986893291040756
032,Chañaral,2020-06-18,0.06905260637979531
032,Chañaral,2020-06-19,0.09502663235382128
032,Chañaral,2020-06-20,0.09502663235382128
032,Chañaral,2020-06-21,0.10063887725178046
032,Chañaral,2020-06-22,0.12045454545454545
032,Chañaral,2020-06-23,0.10616883116883116
032,Chañaral,2020-06-24,0.08668831168831169
032,Chañaral,2020-06-25,0.11525974025974026
032,Chañaral,2020-06-26,0.0976890756302521
032,Chañaral,2020-06-27,0.11129451780712285
032,Chañaral,2020-06-30,0.09343737494997999
032,Chañaral,2020-07-01,0.06645324796585302
032,Chañaral,2020-07-02,0.09392577543838047
032,Chañaral,2020-07-03,0.1143339387036866
032,Chañaral,2020-07-04,0.10831890110970166
032,Chañaral,2020-07-05,0.14753458738421146
032,Chañaral,2020-07-06,0.14186565314384866
032,Chañaral,2020-07-07,0.15026901448838648
032,Chañaral,2020-07-08,0.1343959986153706
032,Chañaral,2020-07-09,0.12597109019046218
032,Chañaral,2020-07-10,0.11809425524595805
032,Chañaral,2020-07-11,0.124109292839943
032,Chañaral,2020-07-12,0.07649024522089538
032,Chañaral,2020-07-13,0.15426802299867312
032,Chañaral,2020-07-14,0.15283330276911794
032,Chañaral,2020-07-15,0.15283330276911794
102,Chiloé,2020-03-04,NA
102,Chiloé,2020-03-09,NA
102,Chiloé,2020-03-14,NA
102,Chiloé,2020-03-18,NA
102,Chiloé,2020-03-19,NA
102,Chiloé,2020-03-20,NA
102,Chiloé,2020-03-21,0
102,Chiloé,2020-03-22,0
102,Chiloé,2020-03-23,0
102,Chiloé,2020-03-24,0
102,Chiloé,2020-03-27,0
102,Chiloé,2020-03-30,0
102,Chiloé,2020-03-31,0
102,Chiloé,2020-04-01,0
102,Chiloé,2020-04-02,0
102,Chiloé,2020-04-03,0.020408163265306128
102,Chiloé,2020-04-04,0.06802721088435375
102,Chiloé,2020-04-05,0.09659863945578231
102,Chiloé,2020-04-06,0.12834467120181406
102,Chiloé,2020-04-07,0.14133168418882705
102,Chiloé,2020-04-08,0.14133168418882705
102,Chiloé,2020-04-09,0.14133168418882705
102,Chiloé,2020-04-10,0.12092352092352092
102,Chiloé,2020-04-11,0.0733044733044733
102,Chiloé,2020-04-12,0.044733044733044736
102,Chiloé,2020-04-13,0.030844155844155847
102,Chiloé,2020-04-14,0.017857142857142856
102,Chiloé,2020-04-15,0.027380952380952377
102,Chiloé,2020-04-16,0.04935897435897436
102,Chiloé,2020-04-17,0.04935897435897436
102,Chiloé,2020-04-18,0.06234598734598735
102,Chiloé,2020-04-19,0.06234598734598735
102,Chiloé,2020-04-20,0.04824824298508509
102,Chiloé,2020-04-21,0.05665160432962291
102,Chiloé,2020-04-22,0.04712779480581338
102,Chiloé,2020-04-23,0.025149772827791406
102,Chiloé,2020-04-24,0.025149772827791406
102,Chiloé,2020-04-25,0.012162759840778414
102,Chiloé,2020-04-26,0.012162759840778414
102,Chiloé,2020-04-27,0.008403361344537816
102,Chiloé,2020-04-28,0
102,Chiloé,2020-04-29,0.011278195488721807
102,Chiloé,2020-04-30,0.011278195488721807
102,Chiloé,2020-05-01,0.011278195488721807
102,Chiloé,2020-05-02,0.019214703425229747
102,Chiloé,2020-05-03,0.06683375104427737
102,Chiloé,2020-05-04,0.09744599594223656
102,Chiloé,2020-05-05,0.09744599594223656
102,Chiloé,2020-05-06,0.08959637188208618
102,Chiloé,2020-05-07,0.10007256235827666
102,Chiloé,2020-05-08,0.11096844613551637
102,Chiloé,2020-05-09,0.12344010146431457
102,Chiloé,2020-05-10,0.07582105384526694
102,Chiloé,2020-05-11,0.05534052120667959
102,Chiloé,2020-05-12,0.05696389783005621
102,Chiloé,2020-05-13,0.05353532640148478
102,Chiloé,2020-05-14,0.04626940879848852
102,Chiloé,2020-05-15,0.03794752759525139
102,Chiloé,2020-05-16,0.017539364329945264
102,Chiloé,2020-05-17,0.020286617077198015
102,Chiloé,2020-05-18,0.019678714341635706
102,Chiloé,2020-05-19,0.033614036445274643
102,Chiloé,2020-05-20,0.03817330696199196
102,Chiloé,2020-05-21,0.03960125301273094
102,Chiloé,2020-05-22,0.03702725043872836
102,Chiloé,2020-05-23,0.03702725043872836
102,Chiloé,2020-05-24,0.034279997691475605
102,Chiloé,2020-05-25,0.024756188167666084
102,Chiloé,2020-05-26,0.010655215388172394
102,Chiloé,2020-05-27,0.010779785620869595
102,Chiloé,2020-05-28,0.011472057102053663
102,Chiloé,2020-05-29,0.011472057102053663
102,Chiloé,2020-05-30,0.01580106143105799
102,Chiloé,2020-05-31,0.01580106143105799
102,Chiloé,2020-06-01,0.01580106143105799
102,Chiloé,2020-06-02,0.014343335483536121
102,Chiloé,2020-06-03,0.011467812998136056
102,Chiloé,2020-06-04,0.008884575340271539
102,Chiloé,2020-06-05,0.01987358632928252
102,Chiloé,2020-06-06,0.015544582000278195
102,Chiloé,2020-06-07,0.015544582000278195
102,Chiloé,2020-06-08,0.015544582000278195
102,Chiloé,2020-06-09,0.018945942544495886
102,Chiloé,2020-06-10,0.017137624280481427
102,Chiloé,2020-06-11,0.01754163203743036
102,Chiloé,2020-06-12,0.013973771326712514
102,Chiloé,2020-06-13,0.016619273972215156
102,Chiloé,2020-06-15,0.016619273972215156
102,Chiloé,2020-06-16,0.016619273972215156
102,Chiloé,2020-06-17,0.018875622056003127
102,Chiloé,2020-06-18,0.02088769449061077
102,Chiloé,2020-06-19,0.019306292699124934
102,Chiloé,2020-06-20,0.011885142420831798
102,Chiloé,2020-06-21,0.009239639775329156
102,Chiloé,2020-06-22,0.009239639775329156
102,Chiloé,2020-06-23,0.0112517122099368
102,Chiloé,2020-06-24,0.018387180554212592
102,Chiloé,2020-06-25,0.031412702104567355
102,Chiloé,2020-06-26,0.036645564480286885
102,Chiloé,2020-06-27,0.045048925824824705
102,Chiloé,2020-06-28,0.056477497253396125
102,Chiloé,2020-06-29,0.056477497253396125
102,Chiloé,2020-06-30,0.057322567675931344
102,Chiloé,2020-07-01,0.04885839503265421
102,Chiloé,2020-07-02,0.037789055015945774
102,Chiloé,2020-07-03,0.03277204821322467
102,Chiloé,2020-07-04,0.024368686868686856
102,Chiloé,2020-07-05,0.012940115440115434
102,Chiloé,2020-07-06,0.014640795712224272
102,Chiloé,2020-07-07,0.0141646052360338
102,Chiloé,2020-07-08,0.012298655094221598
102,Chiloé,2020-07-09,0.00950136131332126
102,Chiloé,2020-07-10,0.00771564702760698
102,Chiloé,2020-07-11,0.00771564702760698
102,Chiloé,2020-07-12,0.00771564702760698
102,Chiloé,2020-07-13,0.013807174547705938
102,Chiloé,2020-07-14,0.01142622216675355
102,Chiloé,2020-07-15,0.01056830441615854
102,Chiloé,2020-07-16,0.016200065317240293
042,Choapa,2020-03-04,NA
042,Choapa,2020-03-05,NA
042,Choapa,2020-03-17,NA
042,Choapa,2020-03-18,NA
042,Choapa,2020-03-19,NA
042,Choapa,2020-03-20,NA
042,Choapa,2020-03-21,0.04761904761904762
042,Choapa,2020-03-22,0.04761904761904762
042,Choapa,2020-03-23,0.07142857142857142
042,Choapa,2020-03-25,0.07142857142857142
042,Choapa,2020-03-26,0.07142857142857142
042,Choapa,2020-03-27,0.07142857142857142
042,Choapa,2020-03-28,0.07142857142857142
042,Choapa,2020-03-29,0.023809523809523805
042,Choapa,2020-03-30,0.023809523809523805
042,Choapa,2020-03-31,0
042,Choapa,2020-04-01,0.015037593984962405
042,Choapa,2020-04-02,0.03289473684210526
042,Choapa,2020-04-03,0.06860902255639098
042,Choapa,2020-04-04,0.06860902255639098
042,Choapa,2020-04-05,0.08051378446115288
042,Choapa,2020-04-06,0.12133011099176513
042,Choapa,2020-04-08,0.14063513029678443
042,Choapa,2020-04-09,0.15416896488325058
042,Choapa,2020-04-10,0.13631182202610773
042,Choapa,2020-04-11,0.10059753631182201
042,Choapa,2020-04-12,0.10059753631182201
042,Choapa,2020-04-13,0.08869277440706011
042,Choapa,2020-04-14,0.052078128548716775
042,Choapa,2020-04-15,0.032773109243697474
042,Choapa,2020-04-16,0.004201680672268908
042,Choapa,2020-04-17,0.014405762304921965
042,Choapa,2020-04-18,0.014405762304921965
042,Choapa,2020-04-20,0.020616942429145562
042,Choapa,2020-04-21,0.03847408528628842
042,Choapa,2020-04-22,0.11363748397909888
042,Choapa,2020-04-23,0.18506605540767032
042,Choapa,2020-04-24,0.2688098977722023
042,Choapa,2020-04-25,0.27646295899669215
042,Choapa,2020-04-26,0.32408200661573977
042,Choapa,2020-04-27,0.335727969348659
042,Choapa,2020-04-28,0.38474012740337027
042,Choapa,2020-04-29,0.3740563667196096
042,Choapa,2020-04-30,0.34262779529103815
042,Choapa,2020-05-01,0.3838839529265061
042,Choapa,2020-05-03,0.37623089170201635
042,Choapa,2020-05-04,0.32861184408296873
042,Choapa,2020-05-05,0.3107547012258259
042,Choapa,2020-05-06,0.2474568288854003
042,Choapa,2020-05-07,0.1787755102040816
042,Choapa,2020-05-08,0.14406651549508692
042,Choapa,2020-05-09,0.01906651549508693
042,Choapa,2020-05-10,0.008862433862433874
042,Choapa,2020-05-11,0.008862433862433874
042,Choapa,2020-05-12,0.008862433862433874
042,Choapa,2020-05-13,0.0052910052910052985
042,Choapa,2020-05-14,0.0052910052910052985
042,Choapa,2020-05-15,0
042,Choapa,2020-05-16,0.011428571428571423
042,Choapa,2020-05-17,0.011428571428571423
042,Choapa,2020-05-18,0.03523809523809523
042,Choapa,2020-05-19,0.03523809523809523
042,Choapa,2020-05-20,0.03523809523809523
042,Choapa,2020-05-21,0.043174603174603164
042,Choapa,2020-05-22,0.07174603174603174
042,Choapa,2020-05-23,0.07895100069013113
042,Choapa,2020-05-24,0.10492502666415708
042,Choapa,2020-05-25,0.12052436984970717
042,Choapa,2020-05-26,0.1919529412782786
042,Choapa,2020-05-27,0.22491997424531157
042,Choapa,2020-05-28,0.21698346630880364
042,Choapa,2020-05-29,0.20565341704771992
042,Choapa,2020-05-30,0.23463892429409672
042,Choapa,2020-05-31,0.20866489832007074
042,Choapa,2020-06-01,0.22717108924005475
042,Choapa,2020-06-02,0.18699251781148332
042,Choapa,2020-06-03,0.15402548484445036
042,Choapa,2020-06-04,0.1609379272407637
042,Choapa,2020-06-05,0.1610125652464362
042,Choapa,2020-06-06,0.12397552820939917
042,Choapa,2020-06-07,0.13984854408241504
042,Choapa,2020-06-08,0.09238644783983099
042,Choapa,2020-06-09,0.08970787641125956
042,Choapa,2020-06-10,0.1214539081572913
042,Choapa,2020-06-11,0.12882718004669222
042,Choapa,2020-06-12,0.12936830558781778
042,Choapa,2020-06-13,0.1313913370226139
042,Choapa,2020-06-14,0.11551832114959804
042,Choapa,2020-06-15,0.1145891690009337
042,Choapa,2020-06-16,0.11662998532746431
042,Choapa,2020-06-17,0.09888955582232893
042,Choapa,2020-06-18,0.10083760777038088
042,Choapa,2020-06-19,0.09450120224042698
042,Choapa,2020-06-20,0.09618187450933453
042,Choapa,2020-06-21,0.14082473165219167
042,Choapa,2020-06-22,0.17415806498552502
042,Choapa,2020-06-23,0.1599661813355133
042,Choapa,2020-06-24,0.1757224838565217
042,Choapa,2020-06-25,0.1932549513889892
042,Choapa,2020-06-26,0.21827906456013915
042,Choapa,2020-06-27,0.23209639477091198
042,Choapa,2020-06-28,0.21721544238995957
042,Choapa,2020-06-29,0.18276166087735454
042,Choapa,2020-06-30,0.20651987105797853
042,Choapa,2020-07-01,0.2080079662960738
042,Choapa,2020-07-02,0.20541056369867117
042,Choapa,2020-07-03,0.20287931864250916
042,Choapa,2020-07-04,0.2118133111830591
042,Choapa,2020-07-05,0.22796977376809308
042,Choapa,2020-07-06,0.25766165051879336
042,Choapa,2020-07-07,0.25933012093726376
042,Choapa,2020-07-08,0.24106713392427678
042,Choapa,2020-07-09,0.2345288446273668
042,Choapa,2020-07-10,0.2444712831412339
042,Choapa,2020-07-11,0.2610056746756254
042,Choapa,2020-07-12,0.2550873073286867
042,Choapa,2020-07-13,0.2578083957640608
042,Choapa,2020-07-14,0.21596135391701893
042,Choapa,2020-07-15,0.23154576950143452
042,Choapa,2020-07-16,0.20691522762951337
111,Coihaique,2020-03-02,NA
111,Coihaique,2020-03-04,NA
111,Coihaique,2020-03-11,NA
111,Coihaique,2020-03-13,NA
111,Coihaique,2020-03-15,NA
111,Coihaique,2020-03-16,NA
111,Coihaique,2020-03-17,0
111,Coihaique,2020-03-18,0
111,Coihaique,2020-03-19,0
111,Coihaique,2020-03-20,0
111,Coihaique,2020-03-21,0.023809523809523805
111,Coihaique,2020-03-22,0.023809523809523805
111,Coihaique,2020-03-23,0.023809523809523805
111,Coihaique,2020-03-24,0.023809523809523805
111,Coihaique,2020-03-25,0.023809523809523805
111,Coihaique,2020-03-26,0.023809523809523805
111,Coihaique,2020-03-27,0.023809523809523805
111,Coihaique,2020-03-28,0
111,Coihaique,2020-03-29,0
111,Coihaique,2020-03-31,0
111,Coihaique,2020-04-01,0.012987012987012991
111,Coihaique,2020-04-02,0.012987012987012991
111,Coihaique,2020-04-03,0.012987012987012991
111,Coihaique,2020-04-04,0.012987012987012991
111,Coihaique,2020-04-05,0.012987012987012991
111,Coihaique,2020-04-06,0.012987012987012991
111,Coihaique,2020-04-07,0.012987012987012991
111,Coihaique,2020-04-08,0
111,Coihaique,2020-04-09,0
111,Coihaique,2020-04-10,0
111,Coihaique,2020-04-11,0
111,Coihaique,2020-04-12,0
111,Coihaique,2020-04-13,0
111,Coihaique,2020-04-14,0
111,Coihaique,2020-04-15,0
111,Coihaique,2020-04-16,0
111,Coihaique,2020-04-17,0
111,Coihaique,2020-04-18,0
111,Coihaique,2020-04-19,0
111,Coihaique,2020-04-20,0
111,Coihaique,2020-04-21,0
111,Coihaique,2020-04-22,0
111,Coihaique,2020-04-23,0
111,Coihaique,2020-04-24,0
111,Coihaique,2020-04-25,0
111,Coihaique,2020-04-26,0
111,Coihaique,2020-04-27,0
111,Coihaique,2020-04-28,0
111,Coihaique,2020-04-29,0
111,Coihaique,2020-04-30,0
111,Coihaique,2020-05-01,0
111,Coihaique,2020-05-02,0
111,Coihaique,2020-05-03,0
111,Coihaique,2020-05-05,0
111,Coihaique,2020-05-06,0.01190476190476191
111,Coihaique,2020-05-07,0.01190476190476191
111,Coihaique,2020-05-08,0.01190476190476191
111,Coihaique,2020-05-09,0.01190476190476191
111,Coihaique,2020-05-10,0.01190476190476191
111,Coihaique,2020-05-11,0.01190476190476191
111,Coihaique,2020-05-12,0.01190476190476191
111,Coihaique,2020-05-13,0
111,Coihaique,2020-05-14,0
111,Coihaique,2020-05-15,0
111,Coihaique,2020-05-16,0
111,Coihaique,2020-05-17,0
111,Coihaique,2020-05-18,0
111,Coihaique,2020-05-19,0
111,Coihaique,2020-05-20,0.010204081632653057
111,Coihaique,2020-05-21,0.010204081632653057
111,Coihaique,2020-05-22,0.02262644188110027
111,Coihaique,2020-05-23,0.02262644188110027
111,Coihaique,2020-05-24,0.048600467855126235
111,Coihaique,2020-05-25,0.048600467855126235
111,Coihaique,2020-05-26,0.048600467855126235
111,Coihaique,2020-05-27,0.038396386222473176
111,Coihaique,2020-05-28,0.038396386222473176
111,Coihaique,2020-05-29,0.03349282296650718
111,Coihaique,2020-05-30,0.03349282296650718
111,Coihaique,2020-05-31,0.009589190367222404
111,Coihaique,2020-06-01,0.009589190367222404
111,Coihaique,2020-06-02,0.013073510924713696
111,Coihaique,2020-06-03,0.013073510924713696
111,Coihaique,2020-06-04,0.013073510924713696
111,Coihaique,2020-06-05,0.008060979596392895
111,Coihaique,2020-06-06,0.008060979596392895
111,Coihaique,2020-06-07,0.005990586221651701
111,Coihaique,2020-06-08,0.01170487193593742
111,Coihaique,2020-06-09,0.008220551378446128
111,Coihaique,2020-06-10,0.008220551378446128
111,Coihaique,2020-06-11,0.008220551378446128
111,Coihaique,2020-06-12,0.010043290043290045
111,Coihaique,2020-06-13,0.010043290043290045
111,Coihaique,2020-06-14,0.010043290043290045
111,Coihaique,2020-06-15,0.0043290043290043255
111,Coihaique,2020-06-16,0.0043290043290043255
111,Coihaique,2020-06-17,0.0043290043290043255
111,Coihaique,2020-06-18,0.0043290043290043255
111,Coihaique,2020-06-19,0
111,Coihaique,2020-06-20,0
111,Coihaique,2020-06-21,0
111,Coihaique,2020-06-22,0
111,Coihaique,2020-06-23,0.0031055900621117993
111,Coihaique,2020-06-24,0.024011513407059537
111,Coihaique,2020-06-25,0.04132753072307686
111,Coihaique,2020-06-26,0.04291483231037844
111,Coihaique,2020-06-27,0.04291483231037844
111,Coihaique,2020-06-28,0.04291483231037844
111,Coihaique,2020-06-29,0.05184340373894986
111,Coihaique,2020-06-30,0.04873781367683806
111,Coihaique,2020-07-01,0.030477392977392968
111,Coihaique,2020-07-02,0.024150386650386633
111,Coihaique,2020-07-03,0.02256308506308505
111,Coihaique,2020-07-04,0.02256308506308505
111,Coihaique,2020-07-05,0.02256308506308505
111,Coihaique,2020-07-06,0.013634513634513623
111,Coihaique,2020-07-07,0.013634513634513623
111,Coihaique,2020-07-08,0.01349527665317139
111,Coihaique,2020-07-09,0.005828524800373039
111,Coihaique,2020-07-10,0.005828524800373039
111,Coihaique,2020-07-11,0.005828524800373039
111,Coihaique,2020-07-12,0.005828524800373039
111,Coihaique,2020-07-13,0.00847402744587568
111,Coihaique,2020-07-14,0.00847402744587568
111,Coihaique,2020-07-15,0.005967761781715272
111,Coihaique,2020-07-16,0.0026455026455026415
063,Colchagua,2020-03-11,NA
063,Colchagua,2020-03-12,NA
063,Colchagua,2020-03-13,NA
063,Colchagua,2020-03-16,NA
063,Colchagua,2020-03-17,NA
063,Colchagua,2020-03-18,NA
063,Colchagua,2020-03-19,0.07142857142857142
063,Colchagua,2020-03-20,0.07142857142857142
063,Colchagua,2020-03-21,0.07142857142857142
063,Colchagua,2020-03-22,0.07142857142857142
063,Colchagua,2020-03-23,0.012987012987012991
063,Colchagua,2020-03-24,0.012987012987012991
063,Colchagua,2020-03-25,0.012987012987012991
